recipes2_id,ingredients2_id,amount,unit
130,3,1,lb.
130,196,1/2,cup
130,195,1,
130,494,2,Tbsp
130,29,1,tsp
130,11,1/2,tsp
130,12,1/4,tsp
130,55,1,Tbsp
130,47,8,oz.
130,32,2,Tbsp
130,21,2,Tbsp
130,297,1.5,cups
130,495,,
131,21,2,cups
131,160,1,Tbsp
131,11,3/4,tsp
131,2,1,Tbsp
131,90,1,cup
132,178,"½ ",cup
132,496,"¼ ",cup
132,2,"¼ ",cup
132,35,2,Tbsp
132,37,1,clove
132,10,"½ ",tsp
132,9,1/4,tsp
132,344,1/8,tsp
132,11,1/4,tsp
132,183,2,"15oz. cans"
132,255,1,pint
132,120,2,oz.
133,196,"½ ",cup
133,104,"⅓ ",cup
133,33,"¼ ",tsp
133,65,"½",tsp
133,10,"½ ",tsp
133,11,"¼ ",tsp
133,38,"¼ ",tsp
133,497,1,lb.
133,479,1,large
133,55,2,Tbsp
133,498,12,oz.
133,499,1,"24oz. jar"
134,21,1.5,cups
134,442,1,cup
134,11,1/2,tsp
134,161,1,tsp
134,372,1/3,cup
134,330,1/3,cup
134,500,1,Tbsp
134,371,1,tsp
134,90,1,cup
134,69,1.5,cups
134,501,1/4,cup
134,90,3,Tbsp
134,371,1,tsp
135,502,1,lb.
135,503,1,cup
135,504,2,oz.
135,146,2,
135,429,1/3,cup
135,505,,
136,51,1/2,cup
136,284,1/2,tsp
136,10,1/4,tsp
136,65,1/4,tsp
136,33,1/8,tsp
136,64,1/8,tsp
136,11,1/8,tsp
136,12,1/8,tsp
136,401,1/2,lb.
136,110,1,cup
136,156,1,
136,109,3,
136,33,1/4,tsp
136,11,1,tsp
136,506,1/2,cup
136,272,2,large
136,55,3,Tbsp
137,293,8,oz.
137,179,1,
137,218,1,
137,356,2,Tbsp
137,507,2,pinches
137,508,1,lb.
137,84,12,
137,509,8,
138,152,2,tsp
138,207,2,tsp
138,91,2,tsp
138,210,1,tsp
138,260,2,"5oz. cans"
138,53,1/2,
138,109,2,
139,19,2,Tbsp
139,179,1,
139,123,4,cloves
139,510,3,
139,511,1,"28oz. can"
139,65,1/2,tsp
139,344,1/4,tsp
139,512,1/2,cup
139,513,2,Tbsp
139,514,1,lb.
140,179,1,
140,95,3,
140,219,3,ribs
140,1,2,cloves
140,508,1,lb.
140,55,1,Tbsp
140,171,3,"15oz. cans"
140,220,1/4,tsp
140,38,,
140,515,2,cups
141,7,1,Tbsp
141,8,1,tsp
141,9,1,tsp
141,516,1/4,tsp
141,10,1/2,tsp
141,11,1/2,tsp
141,38,1/4,tsp
141,55,1,Tbsp
141,194,1,lb.
141,179,1,
141,5,1,"10oz. can"
141,6,1,"15oz. can"
141,110,1,cup
141,109,1/2,bunch
142,2,1,Tbsp
142,517,1/2,lb.
142,18,1,
142,123,2,cloves
142,181,1,"15oz. can"
142,518,3,oz.
142,407,1,"15oz. can"
142,519,1,Tbsp
142,125,1/2,tsp
142,410,1/2,tsp
142,476,1,cup
142,520,"1/2 ",tsp
142,521,4,
142,263,1/2,cup
142,522,,
143,47,8,oz.
143,2,2,Tbsp
143,507,1,pinch
143,1,2,cloves
143,523,2,cups
143,524,2,"15oz. cans"
143,65,1/2,tsp
143,344,1,pinch
143,34,4,oz.
144,122,2,lbs.
144,19,2,Tbsp
144,525,,
144,526,1/2,
144,527,1/4,cup
145,528,1,lb.
145,55,2,Tbsp
145,529,14,oz.
145,179,1,
145,490,1,
145,219,3,ribs
145,1,4,cloves
145,8,2,tsp
145,10,1,tsp
145,220,1,tsp
145,33,1/2,tsp
145,64,1/2,tsp
145,101,1/4,tsp
145,38,1/4,tsp
145,530,2,
145,90,6,cups
145,46,1/4,cup
145,531,1,"Tbsp "
145,199,1.5,cups
145,109,3,
146,111,1/4,cup
146,51,1/4,cup
146,532,1,
146,33,1/4,tsp
146,64,1/8,tsp
146,533,1,Tbsp
146,534,1,
146,11,1/4,tsp
146,94,1,head
146,2,2,Tbsp
146,223,1/2,Tbsp
146,8,1/2,tsp
146,9,1/2,tsp
146,101,1/8,tsp
146,10,1/4,tsp
146,11,1/4,tsp
146,535,,
146,221,1,cup
146,90,1.5,"cups "
146,6,1,"15 oz. can"
146,110,1,cup
146,55,1,Tbsp
146,255,1,pint
146,536,,
147,179,1,
147,32,2,Tbsp
147,537,1,
147,221,1,cup
147,220,1/2,tsp
147,290,1/4,tsp
147,11,1/4,tsp
147,535,,
147,175,3,cups
147,538,1/2,lb.
147,232,1/3,cup
147,333,4,oz.
148,179,1,
148,1,2,cloves
148,168,1,
148,539,1,
148,540,1,"16oz. jar"
148,171,"2 ","15oz. cans"
148,541,1,"15oz. can"
148,9,1,Tbsp
148,10,1,tsp
148,101,"¼",tsp
148,542,"¼",tsp
148,175,2,cups
148,543,4,oz.
149,544,"1/2 ","lb. "
149,442,2,Tbsp
149,545,4,oz.
149,99,1,Tbsp
149,186,1,cup
149,69,1/2,cup
149,371,1/2,tsp
149,546,2,
149,32,1,Tbsp
149,91,1/2,Tbsp
150,1,1,clove
150,32,1,Tbsp
150,547,1,cup
150,90,1.75,cups
150,152,1,Tbsp
150,207,1/2,Tbsp
150,210,1,tsp
151,152,2,Tbsp
151,207,1,Tbsp
151,91,1/2,Tbsp
151,111,1,Tbsp
151,474,1,Tbsp
151,537,1,
151,55,2,Tbsp
151,320,1,"14oz. bag"
151,1,2,cloves
151,150,1,tsp
151,109,3,
151,548,1,"3oz. block"
152,284,1,tsp
152,10,1/2,tsp
152,65,1/2,tsp
152,33,1/4,"tsp "
152,64,1/4,tsp
152,11,1/4,tsp
152,535,,
152,203,1,cup
152,99,1,tsp
153,549,1,lb.
153,2,1,Tbsp
153,342,1,tsp
153,130,1,
153,550,8,oz.
153,32,2,Tbsp
153,142,1,oz.
154,348,2,lbs.
154,179,1,
154,2,2,Tbsp
154,8,1,tsp
154,33,1/2,tsp
154,11,1/4,tsp
154,38,,
155,551,1,"13.5oz. can"
155,552,8,oz.
155,18,1,
155,123,2,cloves
155,193,1,Tbsp
155,19,2,Tbsp
155,410,2,tsp
155,553,1,tsp
155,554,1/2,tsp
155,245,"1/4¼",tsp
155,555,1,
155,90,1/4,cup
155,556,3/4,tsp
156,557,12,oz.
157,179,1,
157,1,3,cloves
157,558,1/2,lb.
157,219,4,ribs
157,559,2,
157,65,1,tsp
157,284,1,Tbsp
157,220,1/2,tsp
157,298,1,
157,38,1/4,tsp
157,90,8,cups
157,50,6,oz.
157,556,1,Tbsp
157,176,1/4,cup
158,111,1/3,cup
158,424,1/2,Tbsp
158,36,1,tsp
158,560,1,tsp
158,11,1/4,tsp
158,38,,
158,561,1/2,"14 oz. bag"
158,109,3,
159,562,2,large
159,563,2,Tbsp
159,564,1,tsp
160,123,3,cloves
160,18,1,
160,558,1/2,lb.
160,565,3,ribs
160,19,2,Tbsp
160,124,1,Tbsp
160,125,1,Tbsp
160,22,3,"8oz. cans"
160,566,3,"15oz. cans"
160,184,1.5,cups
160,463,1,"10oz. pkg"
160,567,8,oz.
161,2,1/4,cup
161,35,2,Tbsp
161,568,1,tsp
161,33,1/4,tsp
161,10,1/4,tsp
161,8,1/2,tsp
161,11,1/4,tsp
161,38,,
161,115,1/4,tsp
161,569,12,oz.
161,43,1,lb.
161,570,1,
161,44,1,
161,199,1,cup
161,46,"1 ",handful
162,571,1/2,cup
162,572,1/2,
162,172,1,Tbsp
162,325,1,Tbsp
162,88,1,pinch
162,203,1/2,cup
162,87,1/4,cup
162,573,1,"Tbsp "
162,574,1,"Tbsp "
162,479,1,large
162,203,1/2,cup
162,255,6,
162,155,6,slices
162,38,1,pinch
162,203,1/2,cup
162,575,1/8,tsp
162,576,1/4,cup
162,577,2,Tbsp
162,424,1,tsp
162,203,1/2,cup
162,578,1/2,cup
162,579,1,Tbsp
162,580,1/4,
162,203,1/2,cup
162,372,1,tsp
162,91,1,tsp
162,371,1/8,"tsp "
162,574,1,Tbsp
162,581,1/4,cup
163,47,8,oz.
163,582,1,"13oz. can"
163,1,4,cloves
163,179,1,
163,184,5,cups
163,2,2,Tbsp
163,487,12,oz.
163,10,1,tsp
163,220,1/2,tsp
163,38,,
163,583,4,oz.
163,126,1,pinch
163,584,3,oz.
164,1,2,cloves
164,47,8,oz.
164,2,2,Tbsp
164,280,1,cup
164,220,1/2,tsp
164,585,3/4,tsp
164,48,,
164,184,2,cups
164,76,1,"13.5oz. can"
164,586,,
165,348,2.5,lbs.
165,587,1/2,tsp
165,1,4,cloves
165,588,1/4,cup
165,343,1/2,tsp
165,589,1,cup
165,38,,
165,590,,
166,55,1,Tbsp
166,1,2,cloves
166,179,1,
166,168,1,
166,367,1,"15oz. can"
166,114,1,"6oz. can"
166,591,3,"15oz. cans"
166,223,1,Tbsp
166,9,1,tsp
166,10,1/2,tsp
166,11,1,tsp
166,90,1,cup
166,256,1,cup
166,323,1,cup
166,21,1,cup
166,115,1/4,cup
166,160,4,tsp
166,11,1/2,tsp
166,63,1,cup
166,195,1,
166,55,1/4,cup
167,289,1,cup
167,69,3/4,cup
167,371,1,tsp
167,90,2,Tbsp
167,11,1/4,tsp
167,296,2,cups
167,592,1,cup
167,88,1.5,tsp
168,179,1,
168,1,2,cloves
168,2,2,Tbsp
168,593,1/2,lb.
168,181,1,"28oz. can"
168,594,1,cup
168,65,1/2,tsp
168,10,1/2,tsp
168,38,,
168,184,6,cups
168,595,1,
168,56,1,cup
168,110,1/2,cup
168,96,1/2,cup
168,99,1,Tbsp
168,596,1,handful
169,597,1,lb.
169,598,1,large
169,599,1/2,cup
169,37,1,clove
169,193,1,tsp
169,189,1/2,tsp
169,600,2,
169,189,1/2,cup
169,432,1/2,cup
169,193,2,tsp
169,1,2,cloves
169,476,1,cup
169,601,2,Tbsp
169,602,1,cup
169,476,2,cups
169,419,2,
169,603,1,Tbsp
169,401,1,lb.
170,1,2,cloves
170,150,1,tsp
170,179,1,
170,604,4,
170,605,1/2,head
170,2,2,Tbsp
170,606,2,Tbsp
170,96,1,cup
170,32,1,Tbsp
170,495,,
170,157,1,handful
171,32,4,Tbsp
171,37,4,cloves
171,270,1/4,tsp
171,11,1/4,tsp
171,535,,
171,130,1,
171,176,2,Tbsp
171,607,5,
172,348,2,lbs
172,2,2,Tbsp
172,8,1,tsp
172,33,1/2,tsp
172,11,"¼",tsp
172,48,,
172,84,6,
172,32,2,Tbsp
172,85,1,cup
172,82,1,cup
173,179,1,
173,1,2,cloves
173,168,1,
173,2,2,Tbsp
173,6,3,"15oz. cans"
173,367,1,"15oz. can"
173,9,1,tsp
173,10,1/2,tsp
173,608,1/2,tsp
173,609,,
174,610,"12 ",oz.
174,611,2,
174,612,2,Tbsp
174,11,1/4,tsp
174,305,4,Tbsp
174,179,1,
174,219,3,ribs
174,90,3,cups
174,613,2,"6 oz. boxes"
174,614,1/2,cup
175,39,8,oz.
175,354,16,oz.
175,2,2,Tbsp
175,32,2,Tbsp
175,1,2,cloves
175,233,2,cups
175,495,,
175,615,1/2,cup
175,126,1,pinch
176,616,4,Tbsp
176,356,3,Tbsp
176,152,1,Tbsp
176,91,3,Tbsp
176,617,1,Tbsp
176,3,1/2,lb.
176,1,4,cloves
176,401,1/2,lb.
176,514,8,oz.
176,109,4,
176,618,2,pinches
177,442,2,Tbsp
177,371,1,tsp
177,619,1,cup
178,354,8,oz.
178,2,2,Tbsp
178,1,2,cloves
178,179,1,
178,219,3,ribs
178,95,1/2,lb.
178,220,1/4,tsp
178,290,1/4,tsp
178,314,1,cup
178,184,"4 ",cups
178,551,1,"13oz. can"
179,286,3,lbs.
179,32,2,Tbsp
179,91,1/4,cup
179,325,1/4,cup
179,88,1/4,tsp
179,250,1/8,tsp
179,11,1/4,tsp
179,592,"1/2 ","cup "
180,620,1,cup
180,621,2,lbs.
180,55,2,Tbsp
180,11,1,pinch
180,110,1,cup
180,6,1,"15oz. can"
180,46,1,cup
180,163,1/2,cup
180,37,3,cloves
180,2,1/4,cup
180,35,2,Tbsp
180,10,1,tsp
180,9,1/2,tsp
180,622,1,tsp
180,11,3/4,tsp
181,32,4,Tbsp
181,179,1,
181,219,3,ribs
181,352,2,
181,290,1/2,tsp
181,90,3,cups
181,623,2,"6 oz. boxes"
181,399,1/2,cup
182,32,4,Tbsp
182,325,1/4,cup
182,91,1/4,cup
182,88,1,tsp
182,624,1/2,tsp
182,250,"1/8 ",tsp
182,11,1/4,tsp
182,272,2,large
182,347,1,"15oz. can"
182,625,1,cup
182,626,1,
183,123,2,cloves
183,124,1,tsp
183,627,1,tsp
183,343,1,tsp
183,628,,
183,73,1/2,tsp
183,19,2,Tbsp
183,629,1.33,lbs.
184,2,3,Tbsp
184,276,3,Tbsp
184,91,2,Tbsp
184,152,2,Tbsp
184,36,1/2,Tbsp
184,65,1/2,tsp
184,38,,
184,630,8,oz.
184,44,1,
184,95,1/2,lb.
184,631,1/2,lb.
184,632,1,bunch
184,633,1/4,bunch
185,610,6,oz.
185,115,1/4,cup
185,90,1/2,cup
185,168,1,
185,11,1/8,tsp
185,62,8,oz.
185,146,3,
185,634,1,box
185,635,1,
186,276,4,Tbsp
186,152,1.5,Tbsp
186,91,1,Tbsp
186,37,2,cloves
186,220,1/4,tsp
186,636,4,
186,507,1,pinch
186,2,1,Tbsp
186,47,8,oz.
186,32,2,Tbsp
187,637,1,lb.
187,179,1,
187,114,3,oz.
187,229,1,"28 oz. can"
187,230,1,Tbsp
187,90,1/2,cup
187,638,1,lb.
187,639,1/2,Tbsp
187,362,15,oz.
187,640,1,cup
187,38,,
187,236,"2 ","cups "
187,641,1,handful
188,2,2,Tbsp
188,37,1,clove
188,10,1/2,tsp
188,65,1/2,tsp
188,220,1/4,tsp
188,343,1/4,tsp
188,344,1,pinch
188,38,,
188,114,3,oz.
188,91,1,Tbsp
188,229,1,"28oz. can"
188,184,2,cups
188,171,1,"15oz. can"
188,214,1,Tbsp
188,531,1/4,tsp
189,322,1,lb.
189,642,2.25,cups
189,160,1,Tbsp
189,115,1,Tbsp
189,11,3/4,tsp
189,249,1/4,tsp
189,643,8,Tbsp
189,103,1,cup
190,54,1,lb.
190,32,2,Tbsp
190,1,2,cloves
190,482,1/2,lb.
190,175,1.5,cups
190,63,1,cup
190,644,3,oz.
190,105,1/3,cup
190,104,1/4,cup
190,535,,
190,344,1,"pinch "
190,233,3,cup
190,645,1/4,cup
191,242,2,Tbsp
191,179,1,small
191,646,1,"15oz. can"
191,175,3,cups
191,519,1/2,tsp
191,436,1/4,tsp
191,8,1/2,tsp
191,101,1/4,tsp
191,38,,
191,609,,
191,647,4,Tbsp
191,51,4,Tbsp
192,32,1/2,Tbsp
192,91,2,Tbsp
192,11,1,pinch
192,399,1/2,cup
193,2,1/3,cup
193,276,3,Tbsp
193,111,2,Tbsp
193,36,1/2,Tbsp
193,37,1,clove
193,65,1/2,tsp
193,11,1/4,tsp
193,38,,
194,2,1/3,cup
194,276,3,Tbsp
194,111,2,Tbsp
194,36,1/2,Tbsp
194,37,1,clove
194,65,1/2,tsp
194,11,1/4,tsp
194,535,,
194,648,1/2,cup
194,32,1/2,Tbsp
194,91,2,Tbsp
194,11,1,pinch
194,649,8,oz.
194,316,1,
194,650,2,Tbsp
195,55,1/2,Tbsp
195,354,4,oz.
195,184,1.5,cups
195,233,1,handful
195,651,1,package
195,652,1/2,cup
195,86,1,
195,653,1,Tbsp
196,255,1,pint
196,654,1,lb.
196,2,2,Tbsp
196,37,1,clove
196,495,,
197,655,2,Tbsp
197,2,1,Tbsp
197,37,2,cloves
197,270,1/8,tsp
197,11,1/8,tsp
197,656,1,Tbsp
197,657,8,"oz. "
197,130,1,
198,658,4,slices
198,2,2,Tbsp
198,230,1/4,tsp
198,33,1/8,tsp
198,11,1/8,tsp
199,659,2,slices
199,32,1,Tbsp
199,660,2,Tbsp
199,661,2,
199,34,2,oz.
200,662,4,cups
200,2,1/3,cup
200,130,1,
200,1,1,clove
200,399,1/4,cup
200,663,1/3,cup
200,11,1/2,tsp
200,106,,
201,2,2,Tbsp
201,1,4,cloves
201,171,3,"15oz. cans"
201,664,2,"cups "
201,343,1/2,tsp
201,220,1/4,tsp
201,344,1,pinch
201,483,,
202,194,19,oz.
202,290,1,tsp
202,220,1/2,tsp
202,33,1/4,tsp
202,8,1/2,tsp
202,325,1,Tbsp
202,11,1/2,tsp
202,535,,
202,55,1,Tbsp
203,21,1.25,cups
203,11,1/2,tsp
203,115,1,Tbsp
203,160,2,tsp
203,186,1,cup
203,665,1,cup
203,186,1,cup
203,115,2,Tbsp
203,371,1,tsp
203,666,3/4,cup
203,665,1,cup
204,33,1/4,tsp
204,64,1/4,tsp
204,137,1/2,tsp
204,284,1/2,tsp
204,11,1/4,tsp
204,106,,
204,98,1/4,cup
204,667,1/4,cup
204,99,3,Tbsp
204,620,1,cup
204,90,1.75,cups
204,255,1,pint
204,47,8,oz.
204,42,1,
204,41,1,
204,44,1,
204,2,2,Tbsp
204,10,1,tsp
204,33,1/4,tsp
204,11,1/4,tsp
204,233,4,cups
204,403,1/2,cup
205,179,1,
205,668,3,
205,669,1,
205,123,4,cloves
205,19,2,Tbsp
205,670,1,
205,671,6,cups
205,672,2,"10oz. cans"
205,673,1,tsp
205,674,1/2,Tbsp
205,450,1,
205,675,1/2,
205,676,1,
206,677,1.5,lbs.
206,11,1/4,tsp
206,55,2,Tbsp
206,33,1/4,tsp
206,64,1/4,tsp
206,137,1/2,tsp
206,284,1/2,tsp
206,11,1/4,tsp
206,535,,
206,98,1/4,cup
206,90,1/4,cup
206,99,3,Tbsp
206,109,2,
207,111,1/2,cup
207,36,1,Tbsp
207,267,1,Tbsp
207,424,3,Tbsp
207,269,1,tsp
207,33,1/8,tsp
207,270,1/8,tsp
207,11,1/8,tsp
207,535,,
207,678,1,"large crown"
207,679,1/4,
207,680,1/3,cup
207,317,1/4,cup
208,54,1,lb.
208,7,1,"Tbsp "
208,55,1,Tbsp
208,32,2,Tbsp
208,179,1,
208,490,1,
208,21,2,Tbsp
208,175,1,cup
208,672,1,"10oz. can"
208,51,1/2,cup
208,13,8,oz.
208,681,5,cups
208,109,2,
209,682,1/2,cup
209,683,1/8,tsp
209,91,1/4,cup
209,371,1/2,tsp
209,87,2,cups
209,684,1/4,cup
209,685,1/4,cup
209,680,1/4,cup
209,328,1/4,cup
209,88,1/2,tsp
209,686,1/2,tsp
209,624,1/4,tsp
209,250,1/8,tsp
210,91,1/4,cup
210,423,1/4,cup
210,468,2,Tbsp
210,152,1,tsp
210,90,2,Tbsp
210,148,1,tsp
211,91,1/2,cup
211,423,1/2,cup
211,468,1/4,cup
211,90,1/4,cup
211,152,2,tsp
211,148,2,tsp
211,687,4,
211,507,1,pinch
211,55,2,Tbsp
211,688,12,oz.
212,33,1/4,tsp
212,64,"1/4 ",tsp
212,137,1/2,tsp
212,284,1/2,tsp
212,11,1/4,tsp
212,535,,
212,98,1/4,cup
212,667,1/4,cup
212,99,3,"Tbsp "
212,689,6,oz.
212,171,1,"15oz. can"
212,439,1,"6oz. can"
212,44,1/4,
213,33,1/4,tsp
213,64,1/4,tsp
213,137,1/2,tsp
213,284,1/2,tsp
213,11,1/4,tsp
213,535,,
213,98,1/4,cup
213,667,1/4,cup
213,99,3,Tbsp
214,32,2,Tbsp
214,690,2,cups
214,276,1/4,cup
214,91,2,Tbsp
214,691,1,"14oz. can"
214,371,1,tsp
214,11,1,pinch
214,186,1,pint
215,230,1,Tbsp
215,33,1/8,tsp
215,11,1/8,tsp
215,2,2,"Tbsp "
215,692,2,
215,416,1/4,cup
215,693,4,oz.
215,415,8,slices
216,694,2,"5oz. cans"
216,156,1,
216,109,2,
216,91,2,tsp
216,2,2,tsp
216,269,1.5,tsp
216,101,1/4,tsp
216,33,1/2,tsp
216,8,1/2,tsp
216,11,1/4,tsp
216,535,,
217,620,1,cup
217,130,1,
217,2,1/4,cup
217,37,2,cloves
217,11,1,tsp
217,535,,
217,695,1,"13oz. can"
217,53,1,
217,178,1,cup
217,183,1,"15oz. can"
218,696,1,
218,2,2,Tbsp
218,152,1/4,cup
218,91,1/4,cup
218,37,2,cloves
218,150,1,Tbsp
218,158,1/4,cup
218,146,2,
218,697,4,"cups "
218,391,2,Tbsp
218,698,1,Tbsp
219,2,2,Tbsp
219,1,2,cloves
219,150,1,tsp
219,179,1,small
219,699,1,"Tbsp "
219,700,1,cup
219,701,2,cups
219,76,1,"13oz. can"
219,702,3,cups
219,697,4,cups
219,496,1/4,cup
220,703,2,Tbsp
220,704,3,ears
220,42,2,
220,44,1/2,
220,507,2,pinches
220,705,1/4,cup
220,120,2,oz.
221,39,8,oz.
221,706,,
221,233,3,cups
221,255,1,pint
221,707,8,oz.
221,2,1/3,cup
221,276,3,Tbsp
221,111,2,"Tbsp "
221,104,2,Tbsp
221,36,1/2,"Tbsp "
221,37,1,clove
221,65,1/2,tsp
221,11,1/4,tsp
221,535,,
222,708,1,
222,709,1,
222,192,1/4,cup
222,710,2,Tbsp
222,73,1/8,tsp
222,711,1/8,tsp
223,235,8,oz.
223,114,2,Tbsp
223,269,2,Tbsp
223,91,2,Tbsp
223,712,2,Tbsp
223,713,1/2,Tbsp
223,714,1,tsp
223,8,1,tsp
223,33,1/4,tsp
223,64,1/4,tsp
223,100,1/8,tsp
223,715,,
223,609,,
224,55,1,Tbsp
224,37,2,cloves
224,3,1/2,lb.
224,182,1,"15oz. can"
224,6,1,"15oz. can"
224,235,8,oz.
224,114,2,Tbsp
224,269,2,Tbsp
224,91,2,Tbsp
224,716,2,Tbsp
224,36,1/2,Tbsp
224,49,1,tsp
224,8,1,"tsp "
224,33,1/4,tsp
224,64,1/4,tsp
224,101,1/8,tsp
224,535,,
224,717,,
224,697,4,"cups "
224,256,4,oz.
224,146,2,
225,599,1/2,cup
225,33,1/4,tsp
225,8,1/2,tsp
225,100,1/2,tsp
225,11,1/8,tsp
225,535,,
225,55,1.5,Tbsp
225,248,1/4,cup
225,11,1/8,tsp
225,112,1,tsp
225,537,1,
225,718,3,cups
225,111,2,Tbsp
225,719,1/3,cup
225,720,1/2,Tbsp
225,36,1,tsp
225,269,1,tsp
225,11,1/4,tsp
225,535,,
225,430,2,
226,721,1.5,Tbsp
226,91,1/2,Tbsp
226,37,1,"small clove"
226,150,1/4,tsp
226,532,1,
226,152,1,tsp
226,153,2,Tbsp
226,722,1,
226,55,1,Tbsp
226,11,1,pinch
226,17,1,handful
226,723,1/4,cup
226,344,1,pinch
227,724,1,cup
227,725,1/2,"cup "
227,2,1/2,cup
227,35,1/4,cup
227,1,3,cloves
227,10,1,tsp
227,726,1/2,"tsp "
227,344,1/4,tsp
227,11,1/2,tsp
227,727,1,
227,218,1,
227,42,1,
227,44,1,
227,728,8,oz
227,2,2,Tbsp
227,507,1,pinch
227,697,4,"cups "
228,149,3,Tbsp
228,91,1,Tbsp
228,37,1,clove
228,150,1/2,tsp
228,729,1,medium
228,152,2,tsp
228,153,1/4,"cup "
228,730,8,oz.
228,731,4,cups
228,95,2,
228,732,1/2,bunch
228,733,4,
228,734,1/2,cup
229,149,3,Tbsp
229,91,1,Tbsp
229,37,1,clove
229,150,1/2,tsp
229,735,1,
229,152,2,tsp
229,153,1/4,cup
230,736,1/2,cup
230,87,2,Tbsp
230,737,1/2,Tbsp
230,666,1,Tbsp
230,738,2,
231,115,1/4,cup
231,479,1,large
231,99,1/3,cup
231,32,4,Tbsp
232,6,1,"15oz. can"
232,155,1,
232,739,1/3,cup
232,740,1/2,cup
232,741,2,Tbsp
232,2,2,Tbsp
232,269,2,Tbsp
232,9,1/2,tsp
232,33,1/8,tsp
232,11,1/4,tsp
232,38,,
233,203,1/2,cup
233,132,1/2,
233,742,1/2,cup
233,743,1/2,tsp
233,371,1/4,tsp
233,744,1,Tbsp
233,745,1,cup
234,111,1/4,cup
234,746,1/4,cup
234,99,1,tsp
234,747,3/16,tsp
234,64,1/8,tsp
234,748,1,Tbsp
234,749,1,
234,535,,
234,750,1/8,tsp
234,751,1,Tbsp
235,752,8,oz.
235,2,2,Tbsp
235,753,12,oz.
235,32,2,Tbsp
235,37,2,cloves
235,754,8,oz.
235,104,1/4,cup
235,344,1/4,tsp
235,11,1,pinch
235,505,,
236,7,1,Tbsp
236,8,1,tsp
236,9,1,tsp
236,10,1/2,tsp
236,101,1/4,tsp
236,11,1/2,tsp
236,48,,
236,55,1,Tbsp
236,179,1,
236,1,2,cloves
236,755,1/2,lb.
236,6,1,"15oz. can"
236,756,1,box
236,757,1,cup
236,15,1,
236,108,1,
236,17,1,handful
236,51,1/4,cup
237,111,1/2,cup
237,36,1,Tbsp
237,267,1,Tbsp
237,424,3,Tbsp
237,269,1,tsp
237,33,1/8,tsp
237,270,1/8,tsp
237,11,1/8,tsp
237,758,,
238,759,1,cup
238,33,1/2,tsp
238,8,1/2,tsp
238,11,1/4,tsp
238,535,,
238,760,2,Tbsp
238,761,1/3,cup
238,11,1/8,tsp
238,90,3,Tbsp
238,537,1,
239,537,1,
239,55,1,Tbsp
239,37,2,cloves
239,150,1,tsp
239,762,1.5,cups
239,90,2.5,cups
239,688,12,oz.
239,152,1/4,cup
239,91,2,Tbsp
239,207,1,tsp
239,146,2,
240,763,1,cup
240,21,1,cup
240,115,1/3,cup
240,160,4,tsp
240,11,1/2,tsp
240,130,1,
240,63,1,cup
240,195,1,
240,55,1/3,cup
240,32,1,Tbsp
240,576,1/2,cup
241,2,2,Tbsp
241,152,2,Tbsp
241,269,1,Tbsp
241,91,1,tsp
241,673,1/4,tsp
241,33,1/4,tsp
241,64,1/4,tsp
241,8,1,tsp
241,535,,
241,764,2,
241,430,2,
241,765,1,cup
241,15,1,
241,766,1/4,
241,111,4,Tbsp
242,2,2,Tbsp
242,37,4,cloves
242,726,1/2,tsp
242,11,1/2,tsp
242,535,,
242,767,2,
242,768,1/2,bunch
242,769,6,
243,55,1/2,"Tbsp "
243,37,1,clove
243,150,1/2,"tsp "
243,770,1,handful
243,184,1,cup
243,90,1,cup
243,239,1,package
243,233,1,handful
243,479,1,large
243,86,1,
243,771,,
244,722,1,
244,55,1,Tbsp
244,772,8,oz.
244,90,1,cup
244,55,1,Tbsp
244,114,1,Tbsp
244,7,2,tsp
244,8,1/2,tsp
244,726,1/2,tsp
244,100,1/8,tsp
244,673,1/4,tsp
244,33,1/4,tsp
244,11,1/2,tsp
244,535,,
244,697,4,cups
244,85,1/2,cup
244,773,1,cup
244,108,1,
244,14,1,
244,51,1/4,cup
245,21,1/4,cup
245,91,1,Tbsp
245,160,1/4,tsp
245,11,1/8,tsp
245,88,1/8,tsp
245,774,1,Tbsp
245,492,1/2,Tbsp
245,63,2,Tbps
245,492,1/2,Tbsp
245,91,1,tsp
245,88,1/2,tsp
245,69,1,Tbsp
245,63,1/2,tsp
246,775,2,
246,776,1,pinch
246,55,1,Tbsp
246,233,4,oz.
246,777,1,"12oz. jar"
246,1,4,cloves
246,32,1,Tbsp
246,175,1/2,cup
246,51,1/2,cup
246,62,4,oz.
246,63,1/4,cup
246,778,1/4,cup
246,344,1,pinch
246,495,,
247,423,3,Tbsp
247,115,1,Tbsp
247,11,1/4,tsp
247,779,1,
247,259,1,Tbsp
247,152,2,Tbsp
247,90,1,Tbsp
247,91,1.5,Tbsp
247,423,1/2,Tbsp
247,480,2,
247,179,1,small
247,55,1,Tbsp
247,780,4,cups
247,156,1,
247,109,2,
248,781,1,bunch
248,130,1,
248,782,1/2,cup
248,1,2,cloves
248,783,,
248,2,1/4,cup
248,231,1,lb.
248,96,1,cup
249,8,1,tsp
249,10,1/2,tsp
249,220,1/2,"tsp "
249,33,1/4,tsp
249,64,1/4,tsp
249,101,1/8,tsp
249,11,1/4,tsp
249,784,,
249,55,1,Tbsp
249,785,13,oz.
249,786,6,cups
249,90,"1/4 ",cup
249,50,8,oz.
